img_path,y_true,attr_true,y_pred,p_0,p_1,p_max,correct
./data/fairface/data/27470.jpg,1,1,1,0.2877640128135681,0.7122359871864319,0.7122359871864319,1
./data/fairface/data/69111.jpg,0,1,0,0.9548408389091492,0.04515913501381874,0.9548408389091492,1
./data/fairface/data/2378.jpg,1,0,1,0.0038438397459685802,0.9961561560630798,0.9961561560630798,1
./data/fairface/data/val_9409.jpg,1,0,1,0.003364122472703457,0.9966358542442322,0.9966358542442322,1
./data/fairface/data/47705.jpg,0,0,1,0.29087933897972107,0.7091206312179565,0.7091206312179565,0
./data/fairface/data/33225.jpg,1,1,1,0.017255598679184914,0.9827443957328796,0.9827443957328796,1
./data/fairface/data/30139.jpg,1,1,0,0.9557130932807922,0.044286925345659256,0.9557130932807922,0
./data/fairface/data/80328.jpg,1,0,1,0.019217604771256447,0.9807823896408081,0.9807823896408081,1
./data/fairface/data/9416.jpg,0,0,0,0.9292401671409607,0.07075980305671692,0.9292401671409607,1
./data/fairface/data/56174.jpg,0,0,0,0.964205265045166,0.035794731229543686,0.964205265045166,1
./data/fairface/data/49885.jpg,0,1,0,0.8537567853927612,0.146243155002594,0.8537567853927612,1
./data/fairface/data/41413.jpg,1,1,1,0.2773100435733795,0.7226899862289429,0.7226899862289429,1
./data/fairface/data/26797.jpg,1,0,0,0.8921610713005066,0.10783889889717102,0.8921610713005066,0
./data/fairface/data/78317.jpg,1,1,1,0.02509251795709133,0.9749074578285217,0.9749074578285217,1
./data/fairface/data/val_3371.jpg,1,0,0,0.8911098837852478,0.10889016091823578,0.8911098837852478,0
./data/fairface/data/51823.jpg,1,1,1,0.1398465633392334,0.8601534962654114,0.8601534962654114,1
./data/fairface/data/39752.jpg,0,0,0,0.6640377044677734,0.33596232533454895,0.6640377044677734,1
./data/fairface/data/val_2423.jpg,1,1,0,0.508897602558136,0.4911023676395416,0.508897602558136,0
./data/fairface/data/28031.jpg,0,0,0,0.9745703935623169,0.025429554283618927,0.9745703935623169,1
./data/fairface/data/43108.jpg,1,1,0,0.8516706824302673,0.14832927286624908,0.8516706824302673,0
./data/fairface/data/24445.jpg,1,1,1,0.04221299663186073,0.957787036895752,0.957787036895752,1
./data/fairface/data/69551.jpg,1,1,1,0.036168236285448074,0.9638317823410034,0.9638317823410034,1
./data/fairface/data/72216.jpg,1,0,0,0.7134625315666199,0.2865374684333801,0.7134625315666199,0
./data/fairface/data/61416.jpg,1,0,0,0.7924119830131531,0.20758801698684692,0.7924119830131531,0
./data/fairface/data/61037.jpg,1,0,0,0.9771630764007568,0.022836921736598015,0.9771630764007568,0
./data/fairface/data/66378.jpg,1,0,1,0.00124919053632766,0.9987508058547974,0.9987508058547974,1
./data/fairface/data/58479.jpg,1,1,0,0.6554669141769409,0.3445330262184143,0.6554669141769409,0
./data/fairface/data/82073.jpg,1,0,1,0.0746053084731102,0.9253946542739868,0.9253946542739868,1
./data/fairface/data/58232.jpg,1,1,1,0.028705161064863205,0.9712948203086853,0.9712948203086853,1
./data/fairface/data/39078.jpg,1,0,1,0.05487128719687462,0.9451287388801575,0.9451287388801575,1
./data/fairface/data/58097.jpg,1,1,0,0.9358913898468018,0.06410864740610123,0.9358913898468018,0
./data/fairface/data/21490.jpg,0,1,1,0.30260127782821655,0.6973987221717834,0.6973987221717834,0
./data/fairface/data/59479.jpg,1,1,0,0.7367821335792542,0.26321783661842346,0.7367821335792542,0
./data/fairface/data/67797.jpg,0,0,0,0.8871052265167236,0.11289474368095398,0.8871052265167236,1
./data/fairface/data/29758.jpg,1,1,1,0.17803636193275452,0.8219636678695679,0.8219636678695679,1
./data/fairface/data/51392.jpg,0,0,0,0.9455602765083313,0.05443975329399109,0.9455602765083313,1
./data/fairface/data/38168.jpg,1,1,0,0.6473439335823059,0.3526560664176941,0.6473439335823059,0
./data/fairface/data/40877.jpg,0,1,0,0.9040324091911316,0.09596764296293259,0.9040324091911316,1
./data/fairface/data/47538.jpg,0,1,0,0.999674916267395,0.00032504109549336135,0.999674916267395,1
./data/fairface/data/73356.jpg,1,0,1,0.15665504336357117,0.8433449268341064,0.8433449268341064,1
./data/fairface/data/85257.jpg,0,1,1,0.2337265908718109,0.7662733793258667,0.7662733793258667,0
./data/fairface/data/49089.jpg,0,1,1,0.3461676836013794,0.6538322567939758,0.6538322567939758,0
./data/fairface/data/78726.jpg,1,1,1,0.18771642446517944,0.8122836351394653,0.8122836351394653,1
./data/fairface/data/val_10929.jpg,0,0,0,0.9981263279914856,0.0018736736383289099,0.9981263279914856,1
./data/fairface/data/val_1517.jpg,1,0,0,0.5949491262435913,0.4050508439540863,0.5949491262435913,0
./data/fairface/data/3231.jpg,0,1,0,0.9663286209106445,0.033671341836452484,0.9663286209106445,1
./data/fairface/data/42393.jpg,0,0,0,0.9602299332618713,0.03977002203464508,0.9602299332618713,1
./data/fairface/data/38100.jpg,0,0,0,0.9988466501235962,0.0011533463839441538,0.9988466501235962,1
./data/fairface/data/68854.jpg,1,1,1,0.07230734825134277,0.9276926517486572,0.9276926517486572,1
./data/fairface/data/34591.jpg,0,0,1,0.24765872955322266,0.7523412704467773,0.7523412704467773,0
./data/fairface/data/52543.jpg,1,0,1,0.20646756887435913,0.7935324311256409,0.7935324311256409,1
./data/fairface/data/52960.jpg,1,1,1,0.15657036006450653,0.843429684638977,0.843429684638977,1
./data/fairface/data/16382.jpg,1,0,0,0.9587767124176025,0.04122328385710716,0.9587767124176025,0
./data/fairface/data/val_5665.jpg,1,1,0,0.9621385335922241,0.03786149621009827,0.9621385335922241,0
./data/fairface/data/36348.jpg,0,0,0,0.5800086855888367,0.41999125480651855,0.5800086855888367,1
./data/fairface/data/61980.jpg,0,1,0,0.9818387031555176,0.0181613527238369,0.9818387031555176,1
./data/fairface/data/1672.jpg,1,0,1,0.44382065534591675,0.5561793446540833,0.5561793446540833,1
./data/fairface/data/20782.jpg,0,1,0,0.9879018068313599,0.012098214589059353,0.9879018068313599,1
./data/fairface/data/12994.jpg,1,0,0,0.9263468384742737,0.07365314662456512,0.9263468384742737,0
./data/fairface/data/20677.jpg,0,1,0,0.9224181175231934,0.07758183777332306,0.9224181175231934,1
./data/fairface/data/43207.jpg,1,1,1,0.1613907366991043,0.8386092185974121,0.8386092185974121,1
./data/fairface/data/val_617.jpg,0,0,0,0.9979986548423767,0.002001336310058832,0.9979986548423767,1
./data/fairface/data/61173.jpg,1,1,0,0.798309862613678,0.20169015228748322,0.798309862613678,0
./data/fairface/data/60091.jpg,1,0,1,0.17390552163124084,0.8260945081710815,0.8260945081710815,1
./data/fairface/data/val_4683.jpg,0,1,1,0.11059276014566422,0.889407217502594,0.889407217502594,0
./data/fairface/data/55318.jpg,1,0,0,0.9317777752876282,0.06822220981121063,0.9317777752876282,0
./data/fairface/data/61065.jpg,1,1,0,0.9460435509681702,0.05395646020770073,0.9460435509681702,0
./data/fairface/data/14214.jpg,1,0,1,0.030211109668016434,0.9697889089584351,0.9697889089584351,1
./data/fairface/data/82754.jpg,0,1,1,0.18696856498718262,0.8130314350128174,0.8130314350128174,0
./data/fairface/data/58154.jpg,0,1,1,0.034059397876262665,0.9659406542778015,0.9659406542778015,0
./data/fairface/data/4117.jpg,0,1,1,0.4628591537475586,0.5371408462524414,0.5371408462524414,0
./data/fairface/data/63981.jpg,0,0,1,0.2990569472312927,0.700943112373352,0.700943112373352,0
./data/fairface/data/84503.jpg,0,0,0,0.8979034423828125,0.10209657996892929,0.8979034423828125,1
./data/fairface/data/73719.jpg,0,1,0,0.9969902038574219,0.003009796841070056,0.9969902038574219,1
./data/fairface/data/11550.jpg,1,0,0,0.9987251162528992,0.0012748336885124445,0.9987251162528992,0
./data/fairface/data/19454.jpg,0,1,0,0.9846237301826477,0.015376267954707146,0.9846237301826477,1
./data/fairface/data/30211.jpg,0,1,0,0.6893772482872009,0.3106227219104767,0.6893772482872009,1
./data/fairface/data/77399.jpg,1,0,1,0.2692471742630005,0.7307527661323547,0.7307527661323547,1
./data/fairface/data/1809.jpg,0,0,0,0.6092363595962524,0.39076364040374756,0.6092363595962524,1
./data/fairface/data/19271.jpg,0,0,0,0.9908378720283508,0.009162121452391148,0.9908378720283508,1
./data/fairface/data/20397.jpg,0,0,0,0.901258647441864,0.09874136745929718,0.901258647441864,1
./data/fairface/data/15156.jpg,1,1,1,0.1697639673948288,0.8302360773086548,0.8302360773086548,1
./data/fairface/data/33833.jpg,0,1,1,0.26982995867729187,0.7301700115203857,0.7301700115203857,0
./data/fairface/data/66493.jpg,1,1,0,0.835215151309967,0.16478486359119415,0.835215151309967,0
./data/fairface/data/33905.jpg,0,1,0,0.8399128913879395,0.16008716821670532,0.8399128913879395,1
./data/fairface/data/43713.jpg,0,1,0,0.7866659164428711,0.2133340835571289,0.7866659164428711,1
./data/fairface/data/60231.jpg,1,1,1,0.3213632106781006,0.6786367893218994,0.6786367893218994,1
./data/fairface/data/8061.jpg,1,1,1,0.000555744394659996,0.9994441866874695,0.9994441866874695,1
./data/fairface/data/86700.jpg,0,1,1,0.3994167149066925,0.6005833148956299,0.6005833148956299,0
./data/fairface/data/71862.jpg,1,1,0,0.9700040817260742,0.029995882883667946,0.9700040817260742,0
./data/fairface/data/62113.jpg,1,0,0,0.8512777090072632,0.1487223505973816,0.8512777090072632,0
./data/fairface/data/val_9517.jpg,1,0,0,0.5081946849822998,0.4918052852153778,0.5081946849822998,0
./data/fairface/data/48677.jpg,1,1,1,0.35573551058769226,0.6442644596099854,0.6442644596099854,1
./data/fairface/data/1835.jpg,1,0,0,0.9974740147590637,0.002525954507291317,0.9974740147590637,0
./data/fairface/data/63621.jpg,1,1,1,0.1957581788301468,0.8042418360710144,0.8042418360710144,1
./data/fairface/data/72377.jpg,0,1,1,0.39521482586860657,0.604785144329071,0.604785144329071,0
./data/fairface/data/151.jpg,0,0,0,0.9909460544586182,0.009053925052285194,0.9909460544586182,1
./data/fairface/data/48968.jpg,1,0,1,0.00035258394200354815,0.9996473789215088,0.9996473789215088,1
./data/fairface/data/12247.jpg,0,1,1,0.41319984197616577,0.5868001580238342,0.5868001580238342,0
./data/fairface/data/72540.jpg,0,1,0,0.934044599533081,0.06595536321401596,0.934044599533081,1
./data/fairface/data/53168.jpg,0,0,0,0.9901521801948547,0.00984781514853239,0.9901521801948547,1
./data/fairface/data/45299.jpg,1,1,1,0.25088343024253845,0.7491165399551392,0.7491165399551392,1
./data/fairface/data/30187.jpg,1,1,1,0.0037124203518033028,0.9962875843048096,0.9962875843048096,1
./data/fairface/data/84548.jpg,0,1,0,0.6052261590957642,0.39477381110191345,0.6052261590957642,1
./data/fairface/data/11513.jpg,1,0,1,0.2412308305501938,0.7587692141532898,0.7587692141532898,1
./data/fairface/data/33378.jpg,0,1,0,0.9333857297897339,0.06661428511142731,0.9333857297897339,1
./data/fairface/data/53131.jpg,0,1,0,0.8176231384277344,0.18237684667110443,0.8176231384277344,1
./data/fairface/data/17216.jpg,1,0,0,0.9610262513160706,0.03897373005747795,0.9610262513160706,0
./data/fairface/data/64717.jpg,0,1,0,0.8420515060424805,0.15794849395751953,0.8420515060424805,1
./data/fairface/data/48145.jpg,1,0,0,0.5178531408309937,0.4821467995643616,0.5178531408309937,0
./data/fairface/data/44095.jpg,1,0,0,0.9873972535133362,0.012602797709405422,0.9873972535133362,0
./data/fairface/data/74445.jpg,0,0,0,0.9863203167915344,0.01367966178804636,0.9863203167915344,1
./data/fairface/data/85881.jpg,0,1,0,0.9006929993629456,0.09930700063705444,0.9006929993629456,1
./data/fairface/data/56703.jpg,1,0,1,0.024007320404052734,0.9759926199913025,0.9759926199913025,1
./data/fairface/data/5008.jpg,1,1,0,0.8355689644813538,0.16443099081516266,0.8355689644813538,0
./data/fairface/data/19655.jpg,1,0,1,2.7581791073316708e-05,0.9999724626541138,0.9999724626541138,1
./data/fairface/data/48624.jpg,1,0,0,0.6713931560516357,0.32860684394836426,0.6713931560516357,0
./data/fairface/data/21936.jpg,0,1,1,0.06275947391986847,0.937240481376648,0.937240481376648,0
./data/fairface/data/25762.jpg,0,0,1,0.4919845759868622,0.5080154538154602,0.5080154538154602,0
./data/fairface/data/70933.jpg,0,1,0,0.805240273475647,0.1947597712278366,0.805240273475647,1
./data/fairface/data/8557.jpg,1,0,0,0.7717456221580505,0.2282543182373047,0.7717456221580505,0
./data/fairface/data/16064.jpg,1,1,0,0.9472239017486572,0.05277608335018158,0.9472239017486572,0
./data/fairface/data/46244.jpg,1,0,0,0.7857687473297119,0.2142311930656433,0.7857687473297119,0
./data/fairface/data/130.jpg,1,1,1,0.025719281286001205,0.9742807745933533,0.9742807745933533,1
./data/fairface/data/67854.jpg,1,1,1,0.034850992262363434,0.9651489853858948,0.9651489853858948,1
./data/fairface/data/36313.jpg,0,1,0,0.9217400550842285,0.07825996726751328,0.9217400550842285,1
./data/fairface/data/val_10454.jpg,1,0,1,0.008010481484234333,0.9919895529747009,0.9919895529747009,1
./data/fairface/data/50075.jpg,0,0,0,0.9987754225730896,0.0012245416874065995,0.9987754225730896,1
./data/fairface/data/18592.jpg,1,0,1,0.013334252871572971,0.986665666103363,0.986665666103363,1
./data/fairface/data/66015.jpg,0,0,0,0.8684496879577637,0.1315503716468811,0.8684496879577637,1
./data/fairface/data/73067.jpg,1,1,1,0.25347116589546204,0.7465288639068604,0.7465288639068604,1
./data/fairface/data/32728.jpg,1,0,1,0.030802469700574875,0.9691975116729736,0.9691975116729736,1
./data/fairface/data/15679.jpg,0,0,0,0.9920045733451843,0.007995404303073883,0.9920045733451843,1
./data/fairface/data/25797.jpg,1,0,1,0.1082751452922821,0.8917248249053955,0.8917248249053955,1
./data/fairface/data/32971.jpg,1,1,1,0.054088789969682693,0.945911169052124,0.945911169052124,1
./data/fairface/data/71169.jpg,0,0,0,0.821252703666687,0.1787472367286682,0.821252703666687,1
./data/fairface/data/43844.jpg,1,1,0,0.7517968416213989,0.24820318818092346,0.7517968416213989,0
./data/fairface/data/6033.jpg,0,1,0,0.6978991627693176,0.3021007776260376,0.6978991627693176,1
./data/fairface/data/16297.jpg,1,1,1,0.0015237993793562055,0.9984762072563171,0.9984762072563171,1
./data/fairface/data/17528.jpg,1,0,0,0.7384670972824097,0.26153290271759033,0.7384670972824097,0
./data/fairface/data/71085.jpg,0,1,1,0.34086811542510986,0.6591318845748901,0.6591318845748901,0
./data/fairface/data/val_4937.jpg,0,1,0,0.9268922209739685,0.0731077641248703,0.9268922209739685,1
./data/fairface/data/56186.jpg,0,1,0,0.6679012775421143,0.33209875226020813,0.6679012775421143,1
./data/fairface/data/45132.jpg,1,0,1,0.11939585953950882,0.8806041479110718,0.8806041479110718,1
./data/fairface/data/17126.jpg,1,0,1,0.158248171210289,0.8417518138885498,0.8417518138885498,1
./data/fairface/data/10358.jpg,0,1,0,0.5022006630897522,0.4977993369102478,0.5022006630897522,1
./data/fairface/data/85636.jpg,0,0,1,0.01343983318656683,0.9865602254867554,0.9865602254867554,0
./data/fairface/data/17669.jpg,0,1,0,0.9776296615600586,0.022370392456650734,0.9776296615600586,1
./data/fairface/data/70131.jpg,0,0,1,0.0626867413520813,0.9373132586479187,0.9373132586479187,0
./data/fairface/data/61150.jpg,1,0,1,0.019751055166125298,0.9802489876747131,0.9802489876747131,1
./data/fairface/data/21832.jpg,0,1,0,0.7562591433525085,0.24374085664749146,0.7562591433525085,1
./data/fairface/data/23733.jpg,0,0,0,0.9028600454330444,0.09713998436927795,0.9028600454330444,1
./data/fairface/data/33976.jpg,1,1,1,0.2642896771430969,0.7357103228569031,0.7357103228569031,1
./data/fairface/data/val_4797.jpg,1,0,1,0.04928485304117203,0.950715184211731,0.950715184211731,1
./data/fairface/data/val_1153.jpg,0,1,1,0.16607797145843506,0.8339220881462097,0.8339220881462097,0
./data/fairface/data/32681.jpg,1,1,1,0.12127350270748138,0.8787265419960022,0.8787265419960022,1
./data/fairface/data/21519.jpg,1,1,1,0.05630761757493019,0.9436923861503601,0.9436923861503601,1
./data/fairface/data/36547.jpg,1,1,1,0.18019208312034607,0.8198078870773315,0.8198078870773315,1
./data/fairface/data/48143.jpg,0,1,0,0.9753026366233826,0.024697333574295044,0.9753026366233826,1
./data/fairface/data/73211.jpg,1,1,0,0.8392137885093689,0.1607862263917923,0.8392137885093689,0
./data/fairface/data/10781.jpg,0,1,0,0.9389479756355286,0.061052028089761734,0.9389479756355286,1
./data/fairface/data/82636.jpg,0,1,1,0.16309364140033722,0.836906373500824,0.836906373500824,0
./data/fairface/data/42335.jpg,0,0,1,0.20943869650363922,0.790561318397522,0.790561318397522,0
./data/fairface/data/83309.jpg,1,1,1,0.1767161786556244,0.8232837915420532,0.8232837915420532,1
./data/fairface/data/26306.jpg,0,1,0,0.9131081700325012,0.0868917778134346,0.9131081700325012,1
./data/fairface/data/39784.jpg,1,1,1,0.07443892955780029,0.9255610704421997,0.9255610704421997,1
./data/fairface/data/6299.jpg,0,0,0,0.9810894131660461,0.018910624086856842,0.9810894131660461,1
./data/fairface/data/18837.jpg,1,0,0,0.9533849358558655,0.046615105122327805,0.9533849358558655,0
./data/fairface/data/71865.jpg,0,0,1,0.06967442482709885,0.9303255677223206,0.9303255677223206,0
./data/fairface/data/31265.jpg,1,0,1,0.012073492631316185,0.9879264831542969,0.9879264831542969,1
./data/fairface/data/39703.jpg,0,1,1,0.46123260259628296,0.538767397403717,0.538767397403717,0
./data/fairface/data/739.jpg,0,0,0,0.9777000546455383,0.022299956530332565,0.9777000546455383,1
./data/fairface/data/36978.jpg,0,1,0,0.9605081081390381,0.03949190676212311,0.9605081081390381,1
./data/fairface/data/val_7485.jpg,0,1,0,0.5211735963821411,0.4788264036178589,0.5211735963821411,1
./data/fairface/data/33290.jpg,0,0,0,0.9835466146469116,0.016453439369797707,0.9835466146469116,1
./data/fairface/data/66974.jpg,1,1,1,0.38420534133911133,0.6157946586608887,0.6157946586608887,1
./data/fairface/data/24262.jpg,1,0,1,7.579069642815739e-05,0.9999241828918457,0.9999241828918457,1
./data/fairface/data/18690.jpg,0,1,0,0.5298965573310852,0.4701034724712372,0.5298965573310852,1
./data/fairface/data/56830.jpg,0,0,0,0.99935382604599,0.0006461798911914229,0.99935382604599,1
./data/fairface/data/32856.jpg,1,1,0,0.6049984693527222,0.39500153064727783,0.6049984693527222,0
./data/fairface/data/val_1708.jpg,0,0,1,0.4942328929901123,0.5057670474052429,0.5057670474052429,0
./data/fairface/data/6519.jpg,0,0,0,0.9703527092933655,0.02964734099805355,0.9703527092933655,1
./data/fairface/data/61616.jpg,0,0,0,0.5677942633628845,0.43220579624176025,0.5677942633628845,1
./data/fairface/data/val_10754.jpg,1,0,1,0.03554776683449745,0.9644522666931152,0.9644522666931152,1
./data/fairface/data/val_2800.jpg,1,0,1,0.10887778550386429,0.8911222815513611,0.8911222815513611,1
./data/fairface/data/5873.jpg,0,0,1,0.014726255089044571,0.9852737784385681,0.9852737784385681,0
./data/fairface/data/47358.jpg,0,0,1,0.05035778880119324,0.9496422410011292,0.9496422410011292,0
./data/fairface/data/36328.jpg,0,0,0,0.9997332692146301,0.00026672976673580706,0.9997332692146301,1
./data/fairface/data/61520.jpg,1,1,0,0.7466386556625366,0.253361314535141,0.7466386556625366,0
./data/fairface/data/val_5386.jpg,0,0,0,0.9838502407073975,0.016149835661053658,0.9838502407073975,1
./data/fairface/data/6834.jpg,0,0,0,0.9450550079345703,0.05494493618607521,0.9450550079345703,1
./data/fairface/data/52130.jpg,1,1,0,0.9739381074905396,0.02606186456978321,0.9739381074905396,0
./data/fairface/data/29549.jpg,0,0,0,0.9850836396217346,0.014916337095201015,0.9850836396217346,1
./data/fairface/data/val_9247.jpg,1,1,1,0.027369430288672447,0.9726305603981018,0.9726305603981018,1
./data/fairface/data/7401.jpg,1,0,0,0.773266613483429,0.22673340141773224,0.773266613483429,0
./data/fairface/data/41282.jpg,1,0,0,0.7829498648643494,0.21705016493797302,0.7829498648643494,0
./data/fairface/data/27052.jpg,1,1,1,0.03340897709131241,0.9665910601615906,0.9665910601615906,1
./data/fairface/data/68373.jpg,1,0,1,0.15666598081588745,0.8433340191841125,0.8433340191841125,1
./data/fairface/data/6492.jpg,0,0,0,0.9990313053131104,0.00096872792346403,0.9990313053131104,1
./data/fairface/data/63083.jpg,1,0,1,0.0832585021853447,0.9167414903640747,0.9167414903640747,1
./data/fairface/data/74176.jpg,0,1,0,0.9472275972366333,0.052772387862205505,0.9472275972366333,1
./data/fairface/data/65606.jpg,0,1,0,0.5038098096847534,0.4961901903152466,0.5038098096847534,1
./data/fairface/data/86605.jpg,0,1,1,0.06363622099161148,0.9363638162612915,0.9363638162612915,0
./data/fairface/data/76723.jpg,0,0,0,0.9973940849304199,0.002605939982458949,0.9973940849304199,1
./data/fairface/data/33717.jpg,0,1,0,0.5608200430870056,0.439179927110672,0.5608200430870056,1
./data/fairface/data/50035.jpg,1,0,1,0.007955794222652912,0.99204421043396,0.99204421043396,1
./data/fairface/data/val_5975.jpg,0,1,1,0.04253828153014183,0.9574616551399231,0.9574616551399231,0
./data/fairface/data/26802.jpg,0,1,0,0.9775314331054688,0.02246856316924095,0.9775314331054688,1
./data/fairface/data/33521.jpg,0,0,1,0.23877298831939697,0.7612270712852478,0.7612270712852478,0
./data/fairface/data/11736.jpg,0,0,1,0.28237032890319824,0.7176296710968018,0.7176296710968018,0
./data/fairface/data/50019.jpg,1,0,0,0.5733882188796997,0.4266117811203003,0.5733882188796997,0
./data/fairface/data/val_5343.jpg,1,1,1,0.253762423992157,0.746237576007843,0.746237576007843,1
./data/fairface/data/82134.jpg,1,0,1,0.08710680902004242,0.9128931760787964,0.9128931760787964,1
